0.0 0.0	0 0
35.86 7.628289829501525e-18	0.444035 0.444035
35.87 7.527254365021949e-18	0.442739 0.442739
35.88 7.427557098921136e-18	0.441458 0.441458
35.89 7.329180306978097e-18	0.440193 0.440193
35.9 7.23210649972632e-18	0.438947 0.438947
35.910000000000004 7.136318419344252e-18	0.437722 0.437722
35.92 7.041799036587743e-18	0.436522 0.436522
35.93 6.948531547761928e-18	0.435355 0.435355
35.94 6.856499371734211e-18	0.434229 0.434229
35.95 6.765686146986513e-18	0.433156 0.433156
35.96 6.6760757287063656e-18	0.432151 0.432151
35.97 6.587652185916775e-18	0.43123 0.43123
35.980000000000004 6.5003997986437744e-18	0.43041 0.43041
35.99 6.414303055122232e-18	0.429709 0.429709
36.0 6.32934664903756e-18	0.429142 0.429142
36.01 6.245515476804877e-18	0.428725 0.428725
36.02 6.162794634883928e-18	0.428467 0.428467
36.03 6.0811694171293945e-18	0.428376 0.428376
36.04 6.0006253121765165e-18	0.428454 0.428454
36.05 5.921148000861123e-18	0.428701 0.428701
36.06 5.8427233536740164e-18	0.429114 0.429114
36.07 5.765337428249315e-18	0.429689 0.429689
36.08 5.688976466885222e-18	0.430417 0.430417
36.09 5.613626894098644e-18	0.431294 0.431294
36.1 5.539275314211522e-18	0.432311 0.432311
36.11 5.4659085089694225e-18	0.433464 0.433464
36.12 5.393513435191478e-18	0.434746 0.434746
36.13 5.322077222451601e-18	0.436154 0.436154
36.14 5.251587170790647e-18	0.437684 0.437684
36.15 5.182030748458107e-18	0.439331 0.439331
36.160000000000004 5.113395589684633e-18	0.441089 0.441089
36.17 5.04566949248345e-18	0.442953 0.442953
36.18 4.978840416481163e-18	0.444915 0.444915
36.19 4.9128964807771e-18	0.446965 0.446965
36.2 4.8478259618311655e-18	0.449091 0.449091
36.21 4.78361729137986e-18	0.451281 0.451281
36.22 4.720259054379223e-18	0.45352 0.45352
36.230000000000004 4.657739986975842e-18	0.455793 0.455793
36.24 4.596048974504182e-18	0.458085 0.458085
36.25 4.535175049510693e-18	0.460378 0.460378
36.26 4.4751073898039034e-18	0.462659 0.462659
36.27 4.4158353165304874e-18	0.46491 0.46491
36.28 4.3573482922769925e-18	0.467118 0.467118
36.29 4.299635919196083e-18	0.469268 0.469268
36.3 4.242687937158382e-18	0.471347 0.471347
36.31 4.186494221928118e-18	0.473341 0.473341
36.32 4.131044783363591e-18	0.475239 0.475239
36.33 4.0763297636407325e-18	0.477031 0.477031
36.34 4.022339435500762e-18	0.478708 0.478708
36.35 3.969064200521039e-18	0.480263 0.480263
36.36 3.916494587408277e-18	0.481692 0.481692
36.37 3.86462125031508e-18	0.482994 0.482994
36.38 3.813434967178149e-18	0.484173 0.484173
36.39 3.762926638079111e-18	0.485234 0.485234
36.4 3.713087283626379e-18	0.486187 0.486187
36.410000000000004 3.663908043358955e-18	0.487048 0.487048
36.42 3.61538017417137e-18	0.487833 0.487833
36.43 3.567495048758989e-18	0.488564 0.488564
36.44 3.5202441540845645e-18	0.489264 0.489264
36.45 3.473619089864517e-18	0.48996 0.48996
36.46 3.4276115670758428e-18	0.490678 0.490678
36.47 3.382213406482156e-18	0.491445 0.491445
36.480000000000004 3.3374165371797356e-18	0.49229 0.49229
36.49 3.2932129951628175e-18	0.493239 0.493239
36.5 3.2495949219074386e-18	0.494318 0.494318
36.51 3.2065545629746326e-18	0.495552 0.495552
36.52 3.164084266631606e-18	0.496965 0.496965
36.53 3.1221764824916884e-18	0.498577 0.498577
36.54 3.0808237601717225e-18	0.500407 0.500407
36.55 3.0400187479676953e-18	0.502473 0.502473
36.56 2.999754191547765e-18	0.504787 0.504787
36.57 2.960022932662522e-18	0.507359 0.507359
36.58 2.9208179078724316e-18	0.510193 0.510193
36.59 2.8821321472919902e-18	0.513291 0.513291
36.6 2.8439587733508422e-18	0.516645 0.516645
36.61 2.806290999570818e-18	0.520244 0.520244
36.62 2.769122129359574e-18	0.524068 0.524068
36.63 2.732445554820087e-18	0.528094 0.528094
36.64 2.696254755575842e-18	0.53229 0.53229
36.65 2.6605432976116744e-18	0.53662 0.53662
36.660000000000004 2.6253048321298336e-18	0.541042 0.541042
36.67 2.5905330944215e-18	0.545512 0.545512
36.68 2.5562219027527956e-18	0.54998 0.54998
36.69 2.5223651572659268e-18	0.554398 0.554398
36.7 2.4889568388947674e-18	0.558711 0.558711
36.71 2.4559910082947272e-18	0.562865 0.562865
36.72 2.4234618047868937e-18	0.566806 0.566806
36.730000000000004 2.391363445316028e-18	0.570478 0.570478
36.74 2.359690223422642e-18	0.573827 0.573827
36.75 2.3284365082282785e-18	0.576798 0.576798
36.76 2.297596743434572e-18	0.579343 0.579343
36.77 2.2671654463354624e-18	0.581415 0.581415
36.78 2.2371372068424277e-18	0.582977 0.582977
36.79 2.2075066865227085e-18	0.584001 0.584001
36.8 2.178268617650193e-18	0.58447 0.58447
36.81 2.1494178022689326e-18	0.584378 0.584378
36.82 2.1209491112691585e-18	0.583734 0.583734
36.83 2.092857483475222e-18	0.582561 0.582561
36.84 2.0651379247459886e-18	0.580892 0.580892
36.85 2.0377855070869e-18	0.578774 0.578774
36.86 2.0107953677739026e-18	0.576258 0.576258
36.87 1.984162708488907e-18	0.573403 0.573403
36.88 1.957882794466757e-18	0.570271 0.570271
36.89 1.9319509536535793e-18	0.566921 0.566921
36.9 1.9063625758759995e-18	0.56341 0.56341
36.910000000000004 1.8811131120217003e-18	0.55979 0.55979
36.92 1.8561980732306065e-18	0.556104 0.556104
36.93 1.8316130300968814e-18	0.552389 0.552389
36.94 1.807353611881425e-18	0.548674 0.548674
36.95 1.783415505734859e-18	0.544982 0.544982
36.96 1.7597944559308715e-18	0.541329 0.541329
36.97 1.7364862631094694e-18	0.537729 0.537729
36.980000000000004 1.7134867835305535e-18	0.53419 0.53419
36.99 1.6907919283371792e-18	0.530722 0.530722
37.0 1.668397662828662e-18	0.527334 0.527334
37.01 1.6463000057432518e-18	0.524035 0.524035
37.019999999999996 1.6244950285503665e-18	0.520836 0.520836
37.03 1.6029788547521983e-18	0.517749 0.517749
37.04 1.5817476591945157e-18	0.514786 0.514786
37.05 1.560797667386645e-18	0.51196 0.51196
37.059999999999995 1.5401251548304102e-18	0.50928 0.50928
37.07 1.5197264463579999e-18	0.506757 0.506757
37.08 1.4995979154786702e-18	0.504395 0.504395
37.089999999999996 1.4797359837338856e-18	0.502199 0.502199
37.1 1.4601371200612572e-18	0.500167 0.500167
37.11 1.4407978401667356e-18	0.498298 0.498298
37.12 1.4217147059051926e-18	0.496585 0.496585
37.129999999999995 1.402884324669155e-18	0.495025 0.495025
37.14 1.3843033487856777e-18	0.49361 0.49361
37.15 1.365968474921261e-18	0.492337 0.492337
37.16 1.3478764434944545e-18	0.491202 0.491202
37.17 1.3300240380964754e-18	0.490205 0.490205
37.18 1.3124080849193446e-18	0.489348 0.489348
37.19 1.2950254521916664e-18	0.488632 0.488632
37.199999999999996 1.277873049621831e-18	0.488065 0.488065
37.21 1.2609478278486329e-18	0.487649 0.487649
37.22 1.2442467778992159e-18	0.487389 0.487389
37.23 1.22776693065402e-18	0.487286 0.487286
37.24 1.211505356319029e-18	0.487339 0.487339
37.25 1.1954591639048654e-18	0.487544 0.487544
37.26 1.1796255007128461e-18	0.487891 0.487891
37.269999999999996 1.1640015518278048e-18	0.488368 0.488368
37.28 1.1485845396176619e-18	0.488959 0.488959
37.29 1.1333717232396749e-18	0.489646 0.489646
37.3 1.1183603981530634e-18	0.490408 0.490408
37.309999999999995 1.1035478956382914e-18	0.491225 0.491225
37.32 1.0889315823225424e-18	0.492074 0.492074
37.33 1.0745088597116515e-18	0.492937 0.492937
37.339999999999996 1.0602771637280413e-18	0.493794 0.493794
37.35 1.0462339642549284e-18	0.494633 0.494633
37.36 1.0323767646865609e-18	0.495441 0.495441
37.37 1.0187031014842745e-18	0.496212 0.496212
37.379999999999995 1.0052105437386126e-18	0.496944 0.496944
37.39 9.918966927370845e-19	0.497638 0.497638
37.4 9.78759181537809e-19	0.4983 0.4983
37.41 9.657956745486242e-19	0.498939 0.498939
37.42 9.530038671119085e-19	0.499568 0.499568
37.43 9.403814850948994e-19	0.500198 0.500198
37.44 9.279262844853066e-19	0.500843 0.500843
37.449999999999996 9.156360509924532e-19	0.501513 0.501513
37.46 9.035085996535516e-19	0.502217 0.502217
37.47 8.915417744453374e-19	0.502961 0.502961
37.48 8.797334479006879e-19	0.503747 0.503747
37.49 8.680815207304374e-19	0.504571 0.504571
37.5 8.565839214502035e-19	0.505427 0.505427
37.51 8.452386060120361e-19	0.506306 0.506306
37.519999999999996 8.340435574410995e-19	0.507197 0.507197
37.53 8.229967854770336e-19	0.508085 0.508085
37.54 8.120963262201963e-19	0.508957 0.508957
37.55 8.01340241782443e-19	0.509802 0.509802
37.559999999999995 7.907266199426503e-19	0.51061 0.51061
37.57 7.802535738067653e-19	0.511371 0.511371
37.58 7.699192414723358e-19	0.512082 0.512082
37.589999999999996 7.597217856975118e-19	0.512739 0.512739
37.6 7.496593935743931e-19	0.513342 0.513342
37.61 7.397302762067882e-19	0.513891 0.513891
37.62 7.299326683921145e-19	0.514389 0.514389
37.629999999999995 7.202648283076175e-19	0.514837 0.514837
37.64 7.1072503720071375e-19	0.515237 0.515237
37.65 7.01311599083414e-19	0.515587 0.515587
37.66 6.920228404308209e-19	0.515887 0.515887
37.67 6.828571098835836e-19	0.516135 0.516135
37.68 6.7381277795437285e-19	0.516327 0.516327
37.69 6.648882367381266e-19	0.516462 0.516462
37.699999999999996 6.560818996262298e-19	0.516537 0.516537
37.71 6.473922010244513e-19	0.516553 0.516553
37.72 6.388175960745977e-19	0.516512 0.516512
37.73 6.303565603798767e-19	0.516418 0.516418
37.74 6.220075897338668e-19	0.51628 0.51628
37.75 6.137691998531486e-19	0.516107 0.516107
37.76 6.056399261133698e-19	0.515913 0.515913
37.769999999999996 5.97618323288895e-19	0.515711 0.515711
37.78 5.897029652958774e-19	0.515517 0.515517
37.79 5.818924449387154e-19	0.515346 0.515346
37.8 5.741853736598897e-19	0.515212 0.515212
37.809999999999995 5.665803812930925e-19	0.515126 0.515126
37.82 5.590761158196429e-19	0.5151 0.5151
37.83 5.51671243128153e-19	0.515137 0.515137
37.839999999999996 5.443644467772963e-19	0.515242 0.515242
37.85 5.371544277618145e-19	0.515411 0.515411
37.86 5.300399042815598e-19	0.51564 0.51564
37.87 5.230196115136236e-19	0.515917 0.515917
37.879999999999995 5.16092301387465e-19	0.51623 0.51623
37.89 5.092567423630313e-19	0.516563 0.516563
37.9 5.025117192118408e-19	0.516897 0.516897
37.91 4.958560328008911e-19	0.517212 0.517212
37.92 4.892884998795164e-19	0.517484 0.517484
37.93 4.828079528690113e-19	0.517692 0.517692
37.94 4.764132396550645e-19	0.517812 0.517812
37.949999999999996 4.701032233829259e-19	0.51782 0.51782
37.96 4.63876782255299e-19	0.517693 0.517693
37.97 4.577328093329312e-19	0.517409 0.517409
37.98 4.516702123377779e-19	0.516949 0.516949
37.99 4.456879134588536e-19	0.516296 0.516296
38.0 4.397848491606016e-19	0.515437 0.515437
38.01 4.339599699938247e-19	0.514366 0.514366
38.019999999999996 4.2821224040910447e-19	0.513083 0.513083
38.03 4.2254063857270376e-19	0.511592 0.511592
38.04 4.169441561849262e-19	0.509906 0.509906
38.05 4.1142179830082064e-19	0.508046 0.508046
38.059999999999995 4.0597258315333584e-19	0.506037 0.506037
38.07 4.005955419787514e-19	0.503908 0.503908
38.08 3.952897188444861e-19	0.501693 0.501693
38.089999999999996 3.9005417047911376e-19	0.499427 0.499427
38.1 3.848879661046858e-19	0.497146 0.497146
38.11 3.7979018727127364e-19	0.494885 0.494885
38.12 3.7475992769365e-19	0.492677 0.492677
38.129999999999995 3.6979629309020244e-19	0.490552 0.490552
38.14 3.6489840102392047e-19	0.488539 0.488539
38.15 3.6006538074554747e-19	0.486661 0.486661
38.16 3.5529637303874406e-19	0.484941 0.484941
38.17 3.505905300673524e-19	0.483397 0.483397
38.18 3.4594701522468257e-19	0.482044 0.482044
38.19 3.4136500298474736e-19	0.480896 0.480896
38.199999999999996 3.3684367875552994e-19	0.479963 0.479963
38.21 3.3238223873414087e-19	0.479254 0.479254
38.22 3.2797988976394684e-19	0.478772 0.478772
38.23 3.236358491935312e-19	0.478521 0.478521
38.24 3.1934934473756915e-19	0.478497 0.478497
38.25 3.1511961433954357e-19	0.478694 0.478694
38.26 3.1094590603623675e-19	0.479101 0.479101
38.269999999999996 3.0682747782407344e-19	0.479701 0.479701
38.28 3.027635975271845e-19	0.480473 0.480473
38.29 2.9875354266726714e-19	0.481387 0.481387
38.3 2.947966003351136e-19	0.48241 0.48241
38.309999999999995 2.9089206706388563e-19	0.483504 0.483504
38.32 2.870392487040535e-19	0.484625 0.484625
38.33 2.8323746029998364e-19	0.485728 0.485728
38.339999999999996 2.794860259681709e-19	0.486766 0.486766
38.35 2.7578427877707006e-19	0.487697 0.487697
38.36 2.721315606285499e-19	0.488479 0.488479
38.37 2.685272221408708e-19	0.489079 0.489079
38.379999999999995 2.6497062253325124e-19	0.489471 0.489471
38.39 2.614611295119511e-19	0.489641 0.489641
38.4 2.5799811915785695e-19	0.489585 0.489585
38.41 2.5458097581556455e-19	0.489313 0.489313
38.42 2.5120909198391887e-19	0.488845 0.488845
38.43 2.4788186820803186e-19	0.488213 0.488213
38.44 2.4459871297268764e-19	0.48746 0.48746
38.449999999999996 2.413590425971957e-19	0.486632 0.486632
38.46 2.381622811316252e-19	0.485784 0.485784
38.47 2.350078602544072e-19	0.484967 0.484967
38.48 2.3189521917130157e-19	0.484234 0.484234
38.49 2.288238045156907e-19	0.483631 0.483631
38.5 2.257930702502196e-19	0.483197 0.483197
38.51 2.2280247756970006e-19	0.482959 0.482959
38.519999999999996 2.1985149480533305e-19	0.482937 0.482937
38.53 2.169395973301898e-19	0.483136 0.483136
38.54 2.1406626746593888e-19	0.483553 0.483553
38.55 2.11230994390816e-19	0.484173 0.484173
38.559999999999995 2.0843327404880555e-19	0.484975 0.484975
38.57 2.056726090600308e-19	0.48593 0.48593
38.58 2.0294850863233982e-19	0.48701 0.48701
38.589999999999996 2.002604884740331e-19	0.488182 0.488182
38.6 1.976080707077822e-19	0.489418 0.489418
38.61 1.94990783785665e-19	0.490692 0.490692
38.62 1.9240816240533674e-19	0.491983 0.491983
38.629999999999995 1.8985974742730422e-19	0.493274 0.493274
38.64 1.8734508579330114e-19	0.494554 0.494554
38.65 1.8486373044575276e-19	0.495817 0.495817
38.66 1.8241524024828017e-19	0.497061 0.497061
38.67 1.7999917990728983e-19	0.498286 0.498286
38.68 1.7761511989457995e-19	0.499496 0.499496
38.69 1.7526263637098158e-19	0.500694 0.500694
38.699999999999996 1.729413111110045e-19	0.501883 0.501883
38.71 1.7065073142848623e-19	0.503067 0.503067
38.72 1.683904901032331e-19	0.504249 0.504249
38.73 1.6616018530860843e-19	0.505427 0.505427
38.74 1.6395942054010919e-19	0.5066 0.5066
38.75 1.6178780454486914e-19	0.507764 0.507764
38.76 1.596449512521041e-19	0.508912 0.508912
38.769999999999996 1.5753047970447267e-19	0.510033 0.510033
38.78 1.5544401399035065e-19	0.511115 0.511115
38.79 1.533851831770092e-19	0.512144 0.512144
38.8 1.5135362124465576e-19	0.513104 0.513104
38.809999999999995 1.4934896702137609e-19	0.513975 0.513975
38.82 1.4737086411891412e-19	0.514742 0.514742
38.83 1.454189608693261e-19	0.515385 0.515385
38.839999999999996 1.4349291026244686e-19	0.515889 0.515889
38.85 1.4159236988420486e-19	0.516239 0.516239
38.86 1.3971700185575358e-19	0.516423 0.516423
38.87 1.3786647277339007e-19	0.516431 0.516431
38.879999999999995 1.3604045364929457e-19	0.516256 0.516256
38.89 1.3423861985303275e-19	0.515895 0.515895
38.9 1.3246065105385463e-19	0.515348 0.515348
38.91 1.3070623116373344e-19	0.514617 0.514617
38.92 1.2897504828117735e-19	0.51371 0.51371
38.93 1.2726679463578469e-19	0.512634 0.512634
38.94 1.255811665335166e-19	0.511406 0.511406
38.949999999999996 1.2391786430271719e-19	0.510043 0.510043
38.96 1.2227659224082869e-19	0.508568 0.508568
38.97 1.2065705856183202e-19	0.507009 0.507009
38.98 1.1905897534436143e-19	0.505398 0.505398
38.99 1.1748205848052322e-19	0.50377 0.50377
39.0 1.159260276253917e-19	0.502163 0.502163
39.01 1.1439060614715858e-19	0.500614 0.500614
39.019999999999996 1.1287552107796324e-19	0.499162 0.499162
39.03 1.1138050306535613e-19	0.497839 0.497839
39.04 1.099052863244229e-19	0.496672 0.496672
39.05 1.0844960859052262e-19	0.495682 0.495682
39.059999999999995 1.0701321107266797e-19	0.494878 0.494878
39.07 1.0559583840751785e-19	0.494262 0.494262
39.08 1.0419723861397656e-19	0.493824 0.493824
39.089999999999996 1.0281716304839795e-19	0.493546 0.493546
39.1 1.014553663603778e-19	0.4934 0.4934
39.11 1.0011160644914341e-19	0.493354 0.493354
39.12 9.87856444205033e-20	0.493373 0.493373
39.129999999999995 9.747724454438165e-20	0.493417 0.493417
39.14 9.618617421291069e-20	0.49345 0.49345
39.15 9.49122038990756e-20	0.493439 0.493439
39.16 9.365510711591037e-20	0.493352 0.493352
39.17 9.241466037622953e-20	0.493168 0.493168
39.18 9.119064315290387e-20	0.492867 0.492867
39.19 8.998283783964635e-20	0.492439 0.492439
39.199999999999996 8.87910297123307e-20	0.491876 0.491876
39.21 8.761500689081823e-20	0.491179 0.491179
39.22 8.645456030128772e-20	0.49035 0.49035
39.23 8.530948363906756e-20	0.489396 0.489396
39.24 8.417957333195564e-20	0.488327 0.488327
39.25 8.306462850403501e-20	0.487155 0.487155
39.26 8.196445093995409e-20	0.485892 0.485892
39.269999999999996 8.087884504969217e-20	0.484552 0.484552
39.28 7.980761783378796e-20	0.483149 0.483149
39.29 7.875057884902611e-20	0.481698 0.481698
39.3 7.770754017458146e-20	0.480212 0.480212
39.31 7.667831637860759e-20	0.478704 0.478704
39.32 7.566272448527666e-20	0.477186 0.477186
39.33 7.466058394224282e-20	0.475671 0.475671
39.339999999999996 7.367171658854738e-20	0.474168 0.474168
39.35 7.269594662294578e-20	0.472688 0.472688
39.36 7.173310057265197e-20	0.471241 0.471241
39.37 7.07830072624994e-20	0.469838 0.469838
39.379999999999995 6.984549778450785e-20	0.468489 0.468489
39.39 6.892040546785554e-20	0.467208 0.467208
39.4 6.800756584925168e-20	0.466008 0.466008
39.41 6.710681664369172e-20	0.464902 0.464902
39.42 6.621799771561168e-20	0.463904 0.463904
39.43 6.534095105041679e-20	0.463028 0.463028
39.44 6.44755207263904e-20	0.462287 0.462287
39.449999999999996 6.362155288697288e-20	0.461692 0.461692
39.46 6.277889571340941e-20	0.461252 0.461252
39.47 6.194739939776268e-20	0.460973 0.460973
39.48 6.112691611627416e-20	0.460859 0.460859
39.49 6.031730000308886e-20	0.460907 0.460907
39.5 5.9518407124321e-20	0.461114 0.461114
39.51 5.873009545246621e-20	0.461472 0.461472
39.519999999999996 5.795222484115063e-20	0.46197 0.46197
39.53 5.718465700021605e-20	0.462593 0.462593
39.54 5.642725547113747e-20	0.463323 0.463323
39.55 5.567988560275811e-20	0.46414 0.46414
39.56 5.494241452735561e-20	0.465023 0.465023
39.57 5.421471113701868e-20	0.465949 0.465949
39.58 5.3496646060339523e-20	0.466896 0.466896
39.589999999999996 5.278809163941287e-20	0.467844 0.467844
39.6 5.208892190714144e-20	0.468774 0.468774
39.61 5.139901256484399e-20	0.469674 0.469674
39.62 5.071824096015261e-20	0.470533 0.470533
39.629999999999995 5.0046486065211985e-20	0.471345 0.471345
39.64 4.9383628455159365e-20	0.472112 0.472112
39.65 4.872955028689746e-20	0.472835 0.472835
39.66 4.8084135278139626e-20	0.473521 0.473521
39.67 4.7447268686739314e-20	0.474178 0.474178
39.68 4.6818837290293176e-20	0.474813 0.474813
39.69 4.6198729366007917e-20	0.475433 0.475433
39.699999999999996 4.558683467084222e-20	0.476044 0.476044
39.71 4.498304442190438e-20	0.476644 0.476644
39.72 4.438725127711675e-20	0.47723 0.47723
39.73 4.379934931612821e-20	0.477795 0.477795
39.74 4.3219234021485587e-20	0.478326 0.478326
39.75 4.2646802260054284e-20	0.478807 0.478807
39.76 4.208195226467925e-20	0.479219 0.479219
39.769999999999996 4.152458361609647e-20	0.479543 0.479543
39.78 4.0974597225077334e-20	0.479758 0.479758
39.79 4.043189531481605e-20	0.479849 0.479849
39.8 3.989638140354311e-20	0.479801 0.479801
39.81 3.9367960287374416e-20	0.479606 0.479606
39.82 3.884653802338759e-20	0.47926 0.47926
39.83 3.833202191291713e-20	0.478769 0.478769
39.839999999999996 3.78243204850777e-20	0.478143 0.478143
39.85 3.732334348049973e-20	0.477398 0.477398
